0,1,2
29.594105,15.442713,4.0712485
19.153933,18.536783,0.5278671
20.023687,-13.250373,12.350738
29.861456,0.7253283,0.65688825
30.888676,13.355899,5.3935633
19.655119,14.172717,7.5227656
26.50982,12.405431,12.738138
25.6259,-3.2043676,19.615318
27.135696,-5.036245,-6.349104
22.294273,-10.3108,2.1321301
4.149898,2.5931668,24.731289
19.882038,-15.26067,-0.51353157
17.150658,-9.711565,1.3910005
15.066029,13.164149,5.4406285
14.969261,-16.954508,7.9584646
14.527652,-26.112946,9.409521
17.872906,-11.476556,-2.8839443
21.764929,16.847874,1.3207285
28.986744,-0.26858455,0.13138719
25.78364,-4.1465344,-5.0448475
25.05559,9.083006,6.8622274
23.00051,-2.4333746,17.433615
30.542526,-0.95611244,3.5181458
19.052238,-10.497941,14.355715
14.685383,-19.555214,12.233776
19.662294,6.9468718,-0.35619026
22.88318,4.684514,2.7695982
29.843693,0.9820741,11.366315
20.054157,13.434983,-5.4943953
21.12845,8.678117,12.999943
28.766916,-2.1020188,-5.0049157
9.472519,-1.4030685,19.83083
30.670454,16.812511,-2.93445
16.667215,-20.306347,-2.3692944
25.222311,-7.49177,-14.184415
24.931831,11.826273,1.4710586
29.817503,15.748087,5.4843373
14.620676,-23.2682,5.3587475
24.394337,3.5178025,10.781302
24.95634,-0.3594146,15.079065
13.977737,11.870079,0.20532753
28.838833,-3.3684778,-7.643304
20.208118,-6.9528027,11.1072645
22.00679,-2.84291,15.978047
19.122002,-3.09455,20.104265
27.47018,24.500904,3.44421
25.118902,11.49851,1.4052274
17.413025,-13.068157,17.551718
20.01531,-12.6962805,8.750796
24.71403,-11.624726,-2.8538518
17.049809,14.8323145,3.8415556
22.584581,5.859366,20.62128
23.794962,-9.575376,-14.801685
15.797128,-4.7502437,21.233776
22.201946,-13.813969,14.006718
28.482439,12.451527,-1.7350003
24.531094,-13.959915,12.220005
17.013006,3.5781696,19.815168
22.62863,22.512917,3.5881608
20.950386,-12.413548,-4.866894
20.053598,-22.17213,4.4049306
24.041609,12.3971815,-2.1333046
20.858364,-16.396519,-6.724311
26.42964,-1.412244,-4.772711
19.129635,-6.394832,17.648521
30.48247,16.847855,-3.2892106
17.976358,-15.055045,6.551668
25.135391,-10.78465,11.012216
23.606731,9.5462265,-1.0751076
22.485287,-4.8093376,9.262813
23.992447,2.464292,13.004475
17.949966,-23.384735,0.53363144
22.495045,10.826852,1.0896438
26.264143,4.4776545,5.4216113
28.171234,6.287819,0.8133399
28.02912,3.0794144,4.7634006
26.844076,0.107649736,11.38062
30.231636,21.166626,4.563891
25.166416,-12.09771,-12.361574
16.102728,18.199278,-2.5652452
14.00577,12.701212,-1.545277
26.063532,-1.7017021,6.2668214
12.067997,-20.117035,3.1699164
22.632406,13.989772,18.858393
21.645369,7.7004952,13.23616
23.081665,5.9699373,-2.325004
15.726463,-12.821526,11.910012
22.579134,-11.2441225,6.8991494
25.804876,0.61467886,10.341833
17.91873,18.07935,7.335948
19.415426,-22.049503,5.090623
25.308311,-3.7121675,-2.9277265
25.997646,21.728916,5.255603
15.3559,13.340742,-5.0075336
27.38346,-9.681566,-11.091769
20.205412,8.881786,1.4364539
25.49274,16.490536,-2.617675
27.946424,-4.8917317,7.186425
28.020292,0.49897513,-5.4089675
20.529945,-16.77658,-2.5030549
12.694857,-22.54789,13.560163
20.369795,-8.083069,6.4233027
18.65926,17.592985,9.785746
21.40111,17.361721,-1.3183227
24.065031,3.348561,13.313978
22.615318,0.95636064,14.841095
28.450047,15.76559,-2.3817105
22.641113,18.148523,3.4901018
24.539803,8.4615755,6.3540683
26.129364,13.022015,0.9808939
29.641882,2.7628894,-1.2881309
17.708603,-23.621466,1.1963617
16.240694,6.046798,12.254569
13.618257,14.409887,7.643893
27.2879,-9.7906,-11.042562
27.821587,11.86887,12.045321
17.397442,1.0574323,22.551764
25.876566,-0.8355987,-5.506809
28.655958,0.7404858,-5.626005
22.578672,5.4489274,-3.2459483
25.799204,4.6005936,3.1966972
20.389462,5.5306473,17.901556
28.047884,-1.7487459,-6.345178
18.865776,-7.4947743,12.056181
18.594805,10.284174,11.428882
17.139784,-20.058725,5.635002
